ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2015,4.217,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2014,4.027,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2014,7.484,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2014,4.027,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2014,4.078,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2014,7.579,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2014,4.078,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2014,3.956,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2014,7.352,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2014,3.956,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: Local currency,2024,11.32,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2024,5.808,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: Local currency,2024,11.729,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2024,6.018,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: Local currency,2024,10.742,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2024,5.511,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: Local currency,2023,10.918,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2023,5.55,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2023,2.916,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: Local currency,2023,11.382,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2023,5.786,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2023,3.04,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: Local currency,2023,10.264,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2023,5.218,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2023,2.742,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: Local currency,2022,9.452,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2022,4.913,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2022,2.465,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: Local currency,2022,9.819,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2022,5.104,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2022,2.56,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: Local currency,2022,8.892,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2022,4.622,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2022,2.318,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2021,9.635,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2021,5.023,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2021,2.483,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2021,9.851,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2021,5.136,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2021,2.538,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2021,9.286,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2021,4.842,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2021,2.393,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2020,9.221,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2020,4.868,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2020,2.638,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2020,9.303,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2020,4.912,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2020,2.662,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2020,9.084,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2020,4.795,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2020,2.599,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2019,9.251,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2019,4.832,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2019,2.772,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2019,9.678,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,5.054,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2019,2.9,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2019,8.608,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,4.495,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2019,2.579,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2018,8.827,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2018,4.604,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2018,2.686,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2018,9.283,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,4.842,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2018,2.824,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2018,8.145,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,4.248,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2018,2.478,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2017,8.543,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2017,4.464,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2017,2.62,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2017,8.826,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2017,4.612,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2017,2.707,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2017,8.119,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2017,4.242,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2017,2.49,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2016,8.54,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2016,4.626,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2016,2.53,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2016,8.854,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2016,4.796,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2016,2.623,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2016,8.056,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2016,4.364,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2016,2.387,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2015,7.822,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2015,4.388,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2015,2.456,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2015,8.179,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2015,4.588,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2015,2.569,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2015,7.259,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2015,4.072,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2015,2.28,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2014,8.139,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2014,4.766,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2014,2.867,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2014,8.465,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2014,4.957,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2014,2.982,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2014,7.63,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2014,4.469,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2014,2.688,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2024,18945.832,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2024,6.677,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2024,2.506,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2024,18513.571,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2024,6.524,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2024,2.449,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2024,19535.806,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2024,6.885,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2024,2.584,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2023,17913.901,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2023,6.367,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2023,2.458,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2023,17614.389,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2023,6.261,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2023,2.417,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2023,18332.563,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2023,6.516,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2023,2.515,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2022,16933.113,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2022,6.049,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2022,2.425,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2022,16711.467,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2022,5.97,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2022,2.393,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2022,17260.784,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2022,6.166,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2022,2.472,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2021,15737.108,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2021,5.713,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2021,2.323,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2021,15143.894,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2021,5.498,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2021,2.236,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2021,16639.734,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
